,place_id,place_name,lat,lng,place_address,category
267,10099,메가박스 신촌,37.559830700000006,126.9423898,서울특별시 서대문구 신촌역로  30,영화관/공연장
268,10100,메가박스 아트나인,37.4848049,126.981685,서울특별시 동작구 동작대로 89,영화관/공연장
269,10101,메가박스 코엑스,37.5124878,127.058853,서울특별시 강남구 삼성동 159,영화관/공연장
270,10103,명동예술극장,37.564057,126.9841854,서울특별시 중구 명동길 35 명동예술극장,영화관/공연장
271,10104,명보아트홀,37.5647012,126.9932151,서울특별시 중구 초동 18-5,영화관/공연장
272,10106,모차르트홀,37.4864339,127.0045516,서울특별시 서초구 서초3동 1515-3번지 모차르트빌딩 2층,영화관/공연장
273,10107,목동아이스링크,37.5305254,126.8816969,서울특별시 양천구 목1동 914,영화관/공연장
274,10108,문예회관소극장,37.5799333,127.002897,서울특별시 종로구 동숭동 1-130,영화관/공연장
275,10109,문화일보홀,37.5671176,126.9686735,서울특별시 중구 충정로 1가 68번지 문화일보홀,영화관/공연장
276,10112,뮤지컬 전용관 팝콘하우스,37.5658696,126.972876,서울특별시 중구 정동 8-11 (구 정동이벤트홀),영화관/공연장
277,10113,민속극장 풍류,37.510235,127.0446673,서울특별시 강남구 삼성동 112-2 한국문화재보호재단,영화관/공연장
278,10115,백암아트홀,37.5105408,127.065929,서울특별시 강남구 삼성동 170-5 백암아트홀,영화관/공연장
279,10119,삼성동 섬유센터 이벤트홀,37.5074584,127.0606539,서울특별시 강남구 대치동 944-31,영화관/공연장
280,10121,상상마당 라이브홀,37.55094879999999,126.9210658,서울특별시 마포구 어울마당로 65,영화관/공연장
281,10122,샘터파랑새극장,37.5815515,127.0023436,서울특별시 종로구 동숭동 1-115,영화관/공연장
282,10123,샤롯데씨어터,37.5119444,127.1009753,서울특별시 송파구 잠실동 41-1번지,영화관/공연장
283,10124,서강대학교 메리홀,37.5517132,126.9410634,서울특별시 마포구 백범로 35 서강대학교 커뮤니케이션센터 메리홀 105호,영화관/공연장
284,10125,서울 신라호텔 다이너스티홀,37.5568322,127.0063426,서울특별시 중구 장충동2가 202,영화관/공연장
285,10126,서울 잠실 학생체육관,37.5121532,127.0754598,서울특별시 송파구 잠실1동 10-3 종합운동장 내,영화관/공연장
286,10127,서울교육문화회관 대극장,37.4669827,127.0325396,서울특별시 서초구 양재2동 202번지,영화관/공연장
287,10128,서울극장,37.572185,126.97686609999998,서울특별시 종로구 세종대로 175,영화관/공연장
288,10129,서울놀이마당,37.5077131,127.100583,서울특별시 송파구 잠실동 47번지,영화관/공연장
289,10130,서울바로크챔버홀(구 DS홀),37.4817324,127.0145085,서울특별시 서초구 서초3동 1450-2 DSI빌딩 3층,영화관/공연장
290,10131,서울애니시네마,37.5584252,126.9879469,서울특별시 중구 예장동8-145,영화관/공연장
291,10133,서울패션아트홀,37.567161,127.012132,서울특별시 중구 신당동 251-7번지 서울패션센터 5층 서울패션아트홀,영화관/공연장
292,10135,세라믹팔레스홀,37.4857831,127.0823533,서울특별시 강남구 일원동 713,영화관/공연장
293,10137,세익스피어 극장,37.5805513,127.0042271,서울특별시 종로구 동숭동 1-147,영화관/공연장
294,10138,세종대학교 대양홀,37.5514706,127.073884,서울특별시 광진구 능동로 209 (군자동),영화관/공연장
295,10139,세종문화회관,37.5764761,127.0039365,서울특별시 종로구 이화장길 26,영화관/공연장
296,10141,소공동 롯데호텔 크리스탈볼룸,37.5646602,126.9809533,서울특별시 중구 소공동 1번지 롯데호텔 2층,영화관/공연장
297,10144,송파 청소년 수련관,37.48957720000001,127.1107344,서울특별시 송파구 문정동 150-8,영화관/공연장
298,10146,숭실대학교 한경직기념관 대강당,37.4962518,126.9573151,서울특별시 동작구 상도로369 숭실대학교,영화관/공연장
