,place_id,place_name,lat,lng,place_address,category,facility_id,facility_available_name,facility_is_available
14724,20121,GMF빌딩,37.53024664616337,127.12102303957626,서울특별시 강동구 올림픽로  546,종합병원,200915,장애인 전용 주차구역,
14733,20122,GM대우,37.53317889408077,126.89644550908508,서울특별시 영등포구 선유동2로  51,주차장,200921,장애인 전용 주차구역,
14739,20125,GS25 서초아남점,37.493271805345344,127.02156651753236,서울특별시 서초구 서초대로64길 55,일반음식점,200941,장애인 전용 주차구역,
14742,20127,GS건설연구소 ,37.5835025812081,126.96716741375064,서울특별시 종로구 필운대로 84,교육원·직업훈련소·학원,200957,장애인 전용 주차구역,
14752,20134,H&DE 빌딩,37.499776830097396,127.06267860195288,서울특별시 강남구 도곡로  515,종합병원,200998,장애인 전용 주차구역,
14760,20142,HM타워,37.506206157316974,127.02411270290506,서울특별시 강남구 강남대로492,종합병원,201050,장애인 전용 주차구역,
14766,20144,HRD교육센터,37.535906903301175,126.90037914036384,서울특별시 영등포구 선유로54길  17,교육원·직업훈련소·학원,201062,장애인 전용 주차구역,
14770,20147,H타워,37.50474423623602,127.05316000717129,서울특별시 강남구 테헤란로70길 12,교육원·직업훈련소·학원,201086,장애인 전용 주차구역,
14783,20151,ICL빌딩,37.52130239611749,127.02852930892904,서울특별시 강남구 논현로 816,교육원·직업훈련소·학원,201118,장애인 전용 주차구역,
14795,20162,IT직업전문학교,37.47704278027852,127.03648963707457,서울특별시 서초구 바우뫼로 145-5,교육원·직업훈련소·학원,201197,장애인 전용 주차구역,
14799,20166,J&H빌딩,37.58392867776756,127.0297079991647,서울특별시 성북구 인촌로24길 51,일반음식점,201224,장애인 전용 주차구역,
14806,20167,J.J빌딩,37.48225106521185,127.06147906052006,서울특별시 강남구 선릉로 26,교육원·직업훈련소·학원,201231,장애인 전용 주차구역,
14808,20171,JJ호텔,37.56177185763962,127.05770517993437,서울특별시 성동구 자동차시장1길 2,일반숙박시설,201262,장애인 전용 주차구역,
14817,20178,JY타워,37.48374080417056,127.00850701887585,서울특별시 서초구 효령로  223,일반음식점,201311,장애인 전용 주차구역,
14821,20180,K&S빌딩,37.5394769686146,127.0829066864504,서울특별시 광진구 자양로 131,종합병원,201325,장애인 전용 주차구역,
14827,20182,K - TOWER,37.5171309002693,127.0187907414902,서울특별시 서초구 강남대로 621,종합병원,201338,장애인 전용 주차구역,
14837,20186,K.TOWER,37.548213367903315,127.1271311631366,서울특별시 강동구 올림픽로  752,교육원·직업훈련소·학원,201367,장애인 전용 주차구역,
14848,20192,KBL빌딩,37.51644933090453,127.02121574413569,서울특별시 강남구 도산대로 114,종합병원,201404,장애인 전용 주차구역,
14855,20194,KBS방송국 서울별관,37.518711488257054,126.92941898842821,서울특별시 영등포구 여의대방로 359,영화관/공연장,201429,장애인 전용 주차구역,
14866,20199,KGIT강서센터(한독미디어),37.55785463072355,126.84889969671976,서울특별시 강서구 화곡로61길 ,학교,201474,장애인 전용 주차구역,
14876,20201,KH바텍사옥,37.48223033295346,127.01273992010954,서울특별시 서초구 반포대로 18,영화관/공연장,201500,장애인 전용 주차구역,
14889,20210,KS빌딩,37.49881829869848,127.0366223652186,서울특별시 강남구 역삼로17길  64,일반음식점,201564,장애인 전용 주차구역,
